episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
140,1.0,0.32254392195861353,2.6911116022632675,-84.00697662320002,0.0,0.3333333333333333,3,1.0,False,True,0.606728163880188,1,23.11822180235112,1599098261.3119018,in_progress
140,2.0,0.32232270312651545,2.6853056580935157,-84.29113671266707,-30.0,0.3333333333333333,0,1.0,False,True,0.6316050883522205,1,23.11822180235112,1599098261.3791099,in_progress
140,3.0,0.32355278899336976,2.66901373624016,-84.42550835067053,0.0,0.3333333333333333,3,1.0,False,True,0.7020096144546644,1,23.11822180235112,1599098261.4476137,in_progress
140,4.0,0.32535885310288554,2.644825075245877,-84.56147038684263,30.0,1.0,8,1.0,False,True,0.8066959640390831,1,23.11822180235112,1599098261.5180905,in_progress
140,5.0,0.3310575897557775,2.611885358075989,-83.96785876442102,-30.0,0.3333333333333333,0,1.0,False,True,0.9512320889263303,1,23.11822180235112,1599098261.5794215,in_progress
140,6.0,0.3342709175656446,2.5925308890213805,-83.66672847264626,30.0,0.3333333333333333,6,1.0,False,True,1.0360751203281273,2,23.11822180235112,1599098261.6519113,in_progress
140,7.0,0.3407070227886114,2.5519151570938945,-83.18963029397949,0.0,0.3333333333333333,3,1.0,False,True,1.2139325310155105,2,23.11822180235112,1599098261.7105854,in_progress
140,8.0,0.3461968840416805,2.524229788478053,-82.6541168138124,30.0,0.3333333333333333,6,1.0,False,True,1.335869815750074,2,23.11822180235112,1599098261.7880642,in_progress
140,9.0,0.3527949377614217,2.5001360379445328,-81.7981456744793,30.0,0.3333333333333333,6,1.0,False,True,1.4435706502945416,2,23.11822180235112,1599098261.8491378,in_progress
140,10.0,0.36107775206870824,2.476731566277344,-80.61254484413855,0.0,1.0,5,1.0,False,True,1.549689695344914,2,23.11822180235112,1599098261.9162183,in_progress
