episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
200,1.0,0.32229346604427644,2.6910540249178223,-84.09609423855328,30.0,0.3333333333333333,6,1.0,False,True,0.6068627296220032,1,23.11822180235112,1599100333.134821,in_progress
200,2.0,0.3218209595529905,2.6907947648733748,-84.21760673213143,30.0,0.6666666666666666,7,1.0,False,True,0.6077646247236903,1,23.11822180235112,1599100333.2049448,in_progress
200,3.0,0.32105303683976116,2.68453088972585,-84.57911163744741,30.0,1.0,8,1.0,False,True,0.6343646012200478,1,23.11822180235112,1599100333.265099,in_progress
200,4.0,0.31979941510273674,2.668938201303868,-85.25517977888865,-30.0,1.0,2,1.0,False,True,0.7000434811516048,1,23.11822180235112,1599100333.347158,in_progress
200,5.0,0.3155060115039924,2.6274666272854543,-87.03806546767115,0.0,0.6666666666666666,4,1.0,False,True,0.8750207944115187,1,23.11822180235112,1599100333.410533,in_progress
200,6.0,0.31083886134537686,2.591081651135898,-88.55969174621987,-30.0,0.3333333333333333,0,1.0,False,True,1.0279874588639295,2,23.11822180235112,1599100333.4829226,in_progress
200,7.0,0.3058391240555527,2.5469905501694083,-90.01245372260057,30.0,0.3333333333333333,6,1.0,False,True,1.2137516660157839,2,23.11822180235112,1599100333.5434113,in_progress
200,8.0,0.29726166632200385,2.50816089741664,-91.96641364352712,-30.0,1.0,2,1.0,False,True,1.365015530013262,2,23.11822180235112,1599100333.6108422,in_progress
200,9.0,0.28531023106828945,2.4637359066315088,-94.37352242781466,30.0,0.3333333333333333,6,1.0,False,True,1.5442980307662537,2,23.11822180235112,1599100333.676286,in_progress
200,10.0,0.2756314138187657,2.424627237643227,-96.04932213666604,30.0,0.6666666666666666,7,1.0,False,True,1.7028000129843384,3,23.11822180235112,1599100333.7461104,in_progress
200,11.0,0.26418974720408533,2.3772128125966168,-97.50957023903348,0.0,1.0,5,0.5,False,True,1.895198309948202,3,23.11822180235112,1599100333.8072464,in_progress
200,12.0,0.25481221927053405,2.325464703762439,-98.12532485337675,-30.0,0.3333333333333333,0,0.5,False,True,2.0854810001892035,3,23.11822180235112,1599100333.874611,in_progress
200,13.0,0.24287575867247357,2.27613840255388,-99.03773519427124,30.0,1.0,8,0.5,False,True,2.2818112802555213,3,23.11822180235112,1599100333.9429038,in_progress
200,14.0,0.2272628047567238,2.224932592130169,-100.72409660376927,30.0,0.6666666666666666,7,0.5,False,True,2.482494259114117,4,23.11822180235112,1599100334.006542,in_progress
200,15.0,0.21612184545279117,2.174912585266448,-101.10705965142736,30.0,0.3333333333333333,6,0.5,False,True,2.651503449170705,4,23.11822180235112,1599100334.0822656,in_progress
200,16.0,0.2107287523232315,2.1191890124152004,-99.79833579564377,30.0,1.0,8,0.5,False,True,2.878244616110085,4,23.11822180235112,1599100334.144789,in_progress
200,17.0,0.21174082502184938,2.07841468666365,-97.90234475322268,30.0,1.0,8,0.5,False,True,3.0497189016696598,5,23.11822180235112,1599100334.2140424,in_progress
200,18.0,0.2181603864872381,2.0176686712633134,-94.50489338019979,0.0,0.3333333333333333,3,0.5,False,True,3.268025719144238,5,23.11822180235112,1599100334.281891,in_progress
200,19.0,0.22688759315417653,1.9615440646609434,-91.5230626459262,30.0,1.0,8,0.5,False,True,3.498654424574855,5,23.11822180235112,1599100334.348651,in_progress
200,20.0,0.23782166598617804,1.9066183004183124,-88.71742035624106,30.0,1.0,8,0.5,False,True,3.739199324631348,6,23.11822180235112,1599100334.4248767,in_progress
