episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
180,1.0,0.3225032711742775,2.6913499871537434,-83.97434998774567,-30.0,0.3333333333333333,0,1.0,False,True,0.6056842838043569,1,23.11822180235112,1599099496.0288312,in_progress
180,2.0,0.3209525694877089,2.6883162797379807,-84.39156002780406,-30.0,0.3333333333333333,0,1.0,False,True,0.6180346848545168,1,23.11822180235112,1599099496.0970569,in_progress
180,3.0,0.3094902644085489,2.6685583319415684,-87.60567948678475,30.0,0.6666666666666666,7,1.0,False,True,0.6953815189690414,1,23.11822180235112,1599099496.160268,in_progress
180,4.0,0.2993659660184264,2.6509280149938586,-90.3194441905824,30.0,0.3333333333333333,6,1.0,False,True,0.7647049992941339,1,23.11822180235112,1599099496.2256238,in_progress
180,5.0,0.292762924995101,2.6345095241798493,-91.90702128222053,30.0,0.3333333333333333,6,1.0,False,True,0.8309870076549807,1,23.11822180235112,1599099496.2976441,in_progress
180,6.0,0.287040388433706,2.6075395673378443,-93.01609920866363,30.0,0.3333333333333333,6,1.0,False,True,0.9429913428213489,1,23.11822180235112,1599099496.363954,in_progress
180,7.0,0.2838930779101799,2.5842609582211526,-93.4640582800315,-30.0,0.6666666666666666,1,1.0,False,True,1.0407589042016194,2,23.11822180235112,1599099496.4323697,in_progress
180,8.0,0.279912356548836,2.557812182249963,-94.09558718241661,30.0,1.0,8,1.0,False,True,1.1515938809752388,2,23.11822180235112,1599099496.5015316,in_progress
180,9.0,0.2744776419617816,2.5275495396509564,-94.88545796814554,30.0,0.3333333333333333,6,1.0,False,True,1.2778742669008039,2,23.11822180235112,1599099496.5733752,in_progress
180,10.0,0.27010275892380364,2.483958132851617,-95.0508876634165,-30.0,0.3333333333333333,0,1.0,False,True,1.4461647921266456,2,23.11822180235112,1599099496.6356738,in_progress
180,11.0,0.26615833337312694,2.4461312681088305,-95.17490369732018,-30.0,0.3333333333333333,0,1.0,False,True,1.6038070423414181,2,23.11822180235112,1599099496.711754,in_progress
180,12.0,0.2570010741624114,2.406995745983483,-96.51390724200765,0.0,0.3333333333333333,3,0.5,False,True,1.7628405669052432,3,23.11822180235112,1599099496.781943,in_progress
180,13.0,0.25150117416155104,2.3855834672179004,-97.27291582508893,0.0,0.6666666666666666,4,0.5,False,True,1.8494609490061382,3,23.11822180235112,1599099496.8511856,in_progress
180,14.0,0.24367249039749753,2.3506226571292874,-98.08686811031535,30.0,0.3333333333333333,6,0.5,False,True,1.9686186184882708,3,23.11822180235112,1599099496.9091773,in_progress
180,15.0,0.2397030119112942,2.3244409892938664,-98.10232431435647,30.0,1.0,8,0.5,False,True,2.0751253725447487,3,23.11822180235112,1599099496.9744954,in_progress
180,16.0,0.2364919162590038,2.2844776207035005,-97.57034095191739,0.0,0.6666666666666666,4,0.5,False,True,2.240461174290175,3,23.11822180235112,1599099497.0375717,in_progress
180,17.0,0.23573953822447172,2.235203405970966,-96.25186668823108,30.0,0.3333333333333333,6,0.5,False,True,2.4474314597912854,4,23.11822180235112,1599099497.1058896,in_progress
180,18.0,0.23708192143871515,2.2029568863908597,-95.06420966111733,30.0,1.0,8,0.5,False,True,2.58466052738297,4,23.11822180235112,1599099497.17594,in_progress
180,19.0,0.2413550217525283,2.1521765997861877,-93.09006329607537,30.0,0.6666666666666666,7,0.5,False,True,2.7747912975722704,4,23.11822180235112,1599099497.2432432,in_progress
180,20.0,0.25172112326727664,2.0971366525095054,-90.04420006649771,30.0,0.3333333333333333,6,0.5,False,True,3.016354798361797,5,23.11822180235112,1599099497.3081734,in_progress
